订单号,支付时间,商品ID,商品名称,商家编码-SKU维度,商家编码-商品维度,商品规格,商品数量(件),商品单价(元),商品总价(元),订单金额(元),优惠金额(元),商家实收金额(元),订单状态,省份,城市,收货人姓名,收货人手机,收货地址,退款金额(元),退款原因,退款状态,支付方式,快递公司,快递单号,是否预售,运费(元),商品类目,百亿补贴
2605000449,2026-05-06 07:28:47,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,1,11.16,11.16,11.16,2.41,8.75,已付款,湖北省,武汉,用户651,13885969179,武汉区测试路285号,0,,,微信支付,韵达快递,YT64688664231,否,0,数码电器,否
2605000414,2026-05-06 07:48:01,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,5,13.22,66.10,66.10,7.80,58.30,已退款,上海市,上海市,用户515,13897063178,上海市区测试路57号,29.82,收到商品破损,退款成功,花呗分期,圆通速递,YT52744807993,否,0,数码电器,是
2605000366,2026-05-06 08:28:01,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,2,54.75,109.50,109.50,24.79,84.71,已签收,江西省,江西省,用户705,13859669664,江西省区测试路75号,26.05,发错货/漏发,退款成功,花呗分期,申通快递,YT48474008351,是,0,家居生活,是
2605000311,2026-05-06 11:11:08,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,5,79.75,398.75,398.75,113.87,284.88,已完成,北京市,北京市,用户315,13886650524,北京市区测试路29号,0,,,支付宝,中通快递,YT35721002289,否,0,母婴玩具,否
2605000218,2026-05-06 12:01:08,PD00005,男士运动休闲鞋透气款,SKU010,SP00005,39码-黑色,2,148.03,296.06,296.06,18.65,277.41,已退款,福建省,厦门,用户116,13895645216,厦门区测试路260号,186.13,发错货/漏发,退款成功,微信支付,韵达快递,YT93066797859,否,0,运动户外,是
2605000447,2026-05-06 16:31:32,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,5,51.43,257.15,257.15,3.23,253.92,已签收,上海市,上海市,用户828,13876577469,上海市区测试路293号,0,,,微信支付,申通快递,YT45680345953,否,0,家居生活,否
2605000119,2026-05-06 16:44:52,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,5,198.87,994.35,994.35,259.04,735.31,已付款,辽宁省,辽宁省,用户358,13885970237,辽宁省区测试路59号,0,,,花呗分期,圆通速递,YT99578677292,否,0,数码电器,是
2605000355,2026-05-06 17:08:06,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,3,94.67,284.01,284.01,50.29,233.72,已付款,天津市,天津市,用户512,13869721156,天津市区测试路128号,0,,,支付宝,韵达快递,YT49246055790,否,0,家居生活,否
2605000372,2026-05-06 18:57:10,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,5,43.52,217.60,217.60,13.60,204.00,已退款,河北省,河北省,用户542,13832680489,河北省区测试路254号,143.26,不喜欢/效果不好,退款成功,支付宝,韵达快递,YT98501523235,否,0,食品生鲜,是
2605000072,2026-05-06 23:44:26,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,1,67.91,67.91,67.91,2.48,65.43,已付款,湖北省,武汉,用户946,13853724212,武汉区测试路169号,0,,,微信支付,申通快递,YT60019199011,否,0,家居生活,否
2605000417,2026-05-07 04:01:36,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,2,135.15,270.30,270.30,59.93,210.37,已签收,浙江省,杭州,用户84,13878212902,杭州区测试路3号,0,,,微信支付,中通快递,YT84118243279,否,0,数码电器,否
2605000304,2026-05-07 05:34:43,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,3,49.37,148.11,148.11,41.89,106.22,已退款,安徽省,合肥,用户682,13891391235,合肥区测试路139号,80.39,发错货/漏发,退款成功,支付宝,中通快递,YT38105451392,否,0,家居生活,否
2605000223,2026-05-07 06:03:44,PD00005,男士运动休闲鞋透气款,SKU010,SP00005,39码-黑色,4,125.70,502.80,502.80,47.05,455.75,已发货,天津市,天津市,用户716,13884701601,天津市区测试路274号,398.88,发错货/漏发,退款成功,花呗分期,申通快递,YT37280569435,否,0,运动户外,否
2605000243,2026-05-07 06:37:56,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,4,19.65,78.60,78.60,8.02,70.58,已发货,云南省,云南省,用户377,13844680060,云南省区测试路47号,0,,,微信支付,中通快递,YT86589973248,否,0,数码电器,否
2605000053,2026-05-07 08:25:29,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,1,31.99,31.99,31.99,5.16,26.83,待发货,河南省,郑州,用户680,13853664846,郑州区测试路151号,0,,,花呗分期,圆通速递,YT15317038820,否,0,家居生活,否
2605000136,2026-05-07 16:19:45,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,1,62.43,62.43,62.43,15.98,46.45,待发货,广东省,广州,用户857,13816068455,广州区测试路271号,0,,,支付宝,韵达快递,YT67171674284,否,0,服饰内衣,否
2605000433,2026-05-07 17:37:08,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,4,47.57,190.28,190.28,12.06,178.22,已完成,天津市,天津市,用户575,13824401602,天津市区测试路4号,0,,,微信支付,圆通速递,YT38769622437,否,0,食品生鲜,否
2605000113,2026-05-07 20:22:28,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,1,23.86,23.86,23.86,3.02,20.84,待发货,江西省,江西省,用户570,13854739821,江西省区测试路190号,0,,,支付宝,韵达快递,YT69106066160,否,0,数码电器,否
2605000069,2026-05-08 00:35:44,PD00005,男士运动休闲鞋透气款,SKU010,SP00005,39码-黑色,1,64.16,64.16,64.16,9.45,54.71,已发货,北京市,北京市,用户998,13845171604,北京市区测试路188号,0,,,支付宝,中通快递,YT64214988790,否,0,运动户外,否
2605000022,2026-05-08 01:21:56,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,3,70.02,210.06,210.06,32.66,177.40,待发货,河北省,河北省,用户557,13890988073,河北省区测试路229号,0,,,花呗分期,顺丰速运,YT59119795003,否,0,家居生活,否
2605000222,2026-05-08 08:45:02,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,2,48.26,96.52,96.52,14.69,81.83,待发货,湖北省,武汉,用户771,13880441857,武汉区测试路75号,0,,,支付宝,韵达快递,YT79216107763,否,0,服饰内衣,是
2605000314,2026-05-09 02:14:10,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,5,92.80,464.00,464.00,72.11,391.89,已付款,湖北省,武汉,用户169,13894036440,武汉区测试路233号,0,,,支付宝,申通快递,YT53750688043,否,0,数码电器,否
2605000224,2026-05-09 07:31:18,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,1,55.64,55.64,55.64,8.21,47.43,已签收,安徽省,合肥,用户190,13819442431,合肥区测试路100号,0,,,花呗分期,顺丰速运,YT39479903568,是,0,母婴玩具,否
2605000208,2026-05-09 08:23:44,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,2,90.59,181.18,181.18,43.45,137.73,已完成,北京市,北京市,用户769,13884053319,北京市区测试路266号,0,,,花呗分期,中通快递,YT83879433572,否,0,母婴玩具,否
2605000225,2026-05-09 08:30:50,PD00005,男士运动休闲鞋透气款,SKU010,SP00005,39码-黑色,1,92.61,92.61,92.61,5.98,86.63,已签收,安徽省,合肥,用户264,13887642508,合肥区测试路298号,0,,,支付宝,韵达快递,YT78015049236,否,0,运动户外,否
2605000245,2026-05-09 10:41:49,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,2,9.10,18.20,18.20,3.73,14.47,待发货,江西省,江西省,用户711,13867775198,江西省区测试路175号,0,,,支付宝,圆通速递,YT93163295629,否,0,数码电器,否
2605000330,2026-05-09 12:59:21,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,4,136.69,546.76,546.76,147.92,398.84,已发货,安徽省,合肥,用户371,13846781801,合肥区测试路242号,0,,,花呗分期,圆通速递,YT21911804744,否,0,数码电器,是
2605000125,2026-05-09 13:39:47,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,3,63.69,191.07,191.07,17.83,173.24,已签收,天津市,天津市,用户842,13890231104,天津市区测试路32号,0,,,花呗分期,申通快递,YT86456932948,否,0,食品生鲜,否
2605000315,2026-05-09 15:44:41,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,1,38.53,38.53,38.53,5.85,32.68,待发货,上海市,上海市,用户366,13846723567,上海市区测试路91号,17.47,发错货/漏发,退款成功,花呗分期,中通快递,YT90273754987,否,0,母婴玩具,否
2605000313,2026-05-09 17:14:58,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,4,56.29,225.16,225.16,32.57,192.59,已发货,河南省,郑州,用户691,13849911208,郑州区测试路186号,0,,,微信支付,中通快递,YT62952197757,否,0,服饰内衣,否
2605000408,2026-05-09 22:38:39,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,2,217.75,435.50,435.50,56.74,378.76,已付款,北京市,北京市,用户619,13821972941,北京市区测试路194号,0,,,花呗分期,圆通速递,YT98819661288,否,0,数码电器,否
2605000257,2026-05-09 23:14:48,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,4,11.94,47.76,47.76,1.88,45.88,已签收,福建省,厦门,用户374,13866336959,厦门区测试路115号,0,,,花呗分期,顺丰速运,YT82997690488,否,0,数码电器,否
2605000238,2026-05-10 04:57:35,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,1,71.15,71.15,71.15,5.91,65.24,待发货,河北省,河北省,用户245,13851395270,河北省区测试路71号,0,,,微信支付,极兔速递,YT58406279417,否,0,数码电器,否
2605000415,2026-05-10 07:58:51,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,3,99.72,299.16,299.16,51.91,247.25,已完成,湖北省,武汉,用户730,13846969520,武汉区测试路29号,0,,,花呗分期,极兔速递,YT85088440349,是,0,运动户外,否
2605000333,2026-05-10 08:04:18,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,4,44.46,177.84,177.84,44.49,133.35,已签收,辽宁省,辽宁省,用户574,13843674785,辽宁省区测试路13号,0,,,花呗分期,申通快递,YT65295743882,否,0,家居生活,否
2605000024,2026-05-10 13:07:29,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,2,40.16,80.32,80.32,21.03,59.29,已签收,江西省,江西省,用户221,13834835581,江西省区测试路196号,0,,,微信支付,极兔速递,YT40776553328,否,0,母婴玩具,否
2605000149,2026-05-10 23:22:44,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,1,41.37,41.37,41.37,6.29,35.08,已签收,湖北省,武汉,用户53,13813270092,武汉区测试路37号,0,,,微信支付,圆通速递,YT69788497896,否,0,家居生活,否
2605000368,2026-05-11 09:37:01,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,2,64.07,128.14,128.14,27.67,100.47,已发货,重庆市,重庆市,用户83,13812545492,重庆市区测试路229号,0,,,花呗分期,圆通速递,YT18433743039,否,0,服饰内衣,否
2605000271,2026-05-12 02:05:04,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,1,79.72,79.72,79.72,3.02,76.70,已付款,河南省,郑州,用户376,13889844218,郑州区测试路103号,0,,,微信支付,圆通速递,YT90238474962,否,0,服饰内衣,否
2605000027,2026-05-12 02:15:20,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,3,30.19,90.57,90.57,6.62,83.95,已付款,陕西省,陕西省,用户357,13841941990,陕西省区测试路245号,0,,,微信支付,中通快递,YT74730892824,否,0,数码电器,否
2605000060,2026-05-12 02:56:56,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,5,69.38,346.90,346.90,27.22,319.68,已发货,江西省,江西省,用户340,13813035989,江西省区测试路274号,0,,,微信支付,圆通速递,YT27984211918,否,0,家居生活,否
2605000057,2026-05-12 04:55:00,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,4,163.28,653.12,653.12,59.73,593.39,已签收,江苏省,南京,用户440,13834143327,南京区测试路166号,0,,,花呗分期,圆通速递,YT27800616912,否,0,数码电器,否
2605000444,2026-05-12 11:48:28,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,3,16.62,49.86,49.86,14.76,35.10,已签收,重庆市,重庆市,用户324,13895026211,重庆市区测试路77号,0,,,花呗分期,极兔速递,YT21489802185,否,0,数码电器,否
2605000099,2026-05-12 13:22:15,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,3,73.47,220.41,220.41,52.24,168.17,已付款,湖南省,长沙,用户917,13812352358,长沙区测试路39号,0,,,支付宝,圆通速递,YT21420143534,否,0,数码电器,否
2605000059,2026-05-12 16:26:58,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,1,63.18,63.18,63.18,13.45,49.73,已签收,河北省,河北省,用户841,13893162338,河北省区测试路285号,0,,,支付宝,圆通速递,YT20256125319,否,0,服饰内衣,否
2605000435,2026-05-12 17:17:43,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,3,80.88,242.64,242.64,43.25,199.39,已退款,福建省,厦门,用户598,13877421342,厦门区测试路202号,77.08,收到商品破损,退款成功,花呗分期,圆通速递,YT24305559708,是,0,服饰内衣,否
2605000084,2026-05-12 19:18:49,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,2,157.18,314.36,314.36,92.91,221.45,待发货,辽宁省,辽宁省,用户56,13862991269,辽宁省区测试路289号,0,,,支付宝,极兔速递,YT96820441872,否,0,数码电器,否
2605000007,2026-05-13 06:48:13,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,3,65.46,196.38,196.38,42.70,153.68,已付款,重庆市,重庆市,用户716,13861123677,重庆市区测试路93号,0,,,支付宝,顺丰速运,YT41972557679,否,0,家居生活,否
2605000030,2026-05-13 07:33:58,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,2,41.95,83.90,83.90,19.66,64.24,已付款,云南省,云南省,用户222,13816992506,云南省区测试路126号,0,,,微信支付,韵达快递,YT49588247835,否,0,家居生活,是
2605000220,2026-05-13 14:13:30,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,5,32.21,161.05,161.05,45.00,116.05,已退款,江苏省,南京,用户594,13844762281,南京区测试路197号,108.04,收到商品破损,退款成功,支付宝,圆通速递,YT32411084933,否,0,食品生鲜,否
2605000234,2026-05-13 17:22:27,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,5,26.27,131.35,131.35,37.40,93.95,待发货,上海市,上海市,用户143,13887517477,上海市区测试路139号,0,,,微信支付,中通快递,YT45828413106,否,0,家居生活,否
2605000163,2026-05-13 17:31:48,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,2,69.80,139.60,139.60,1.32,138.28,已签收,四川省,成都,用户929,13884469730,成都区测试路108号,0,,,花呗分期,极兔速递,YT31106573117,否,0,母婴玩具,否
2605000292,2026-05-13 22:01:32,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,2,12.62,25.24,25.24,3.16,22.08,待发货,北京市,北京市,用户329,13882925036,北京市区测试路190号,0,,,支付宝,申通快递,YT52467547816,否,0,数码电器,否
2605000306,2026-05-14 02:16:43,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,2,117.71,235.42,235.42,9.11,226.31,已退款,浙江省,杭州,用户180,13892351439,杭州区测试路173号,116.41,商品与描述不符,退款成功,支付宝,韵达快递,YT60157260734,否,0,母婴玩具,否
2605000308,2026-05-14 07:20:33,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,2,57.53,115.06,115.06,18.22,96.84,已退款,广东省,广州,用户827,13830769315,广州区测试路7号,92.11,质量问题,退款成功,微信支付,申通快递,YT61822814005,是,0,家居生活,否
2605000118,2026-05-14 08:05:12,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,4,158.50,634.00,634.00,104.80,529.20,已签收,云南省,云南省,用户551,13833102563,云南省区测试路123号,0,,,支付宝,圆通速递,YT68312377641,否,0,数码电器,否
2605000188,2026-05-14 10:43:26,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,5,36.46,182.30,182.30,30.56,151.74,已付款,云南省,云南省,用户752,13879684020,云南省区测试路132号,122.50,商品与描述不符,退款成功,支付宝,顺丰速运,YT86230245249,否,0,食品生鲜,否
2605000142,2026-05-14 11:40:41,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,4,29.13,116.52,116.52,8.13,108.39,已完成,江苏省,南京,用户917,13875170018,南京区测试路59号,0,,,支付宝,极兔速递,YT51213556675,否,0,数码电器,否
2605000384,2026-05-14 14:24:49,PD00005,男士运动休闲鞋透气款,SKU012,SP00005,41码-白色,1,132.72,132.72,132.72,29.60,103.12,已发货,重庆市,重庆市,用户339,13836084587,重庆市区测试路266号,0,,,花呗分期,极兔速递,YT98658078983,否,0,运动户外,否
2605000322,2026-05-14 15:09:51,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,5,89.00,445.00,445.00,115.53,329.47,待发货,天津市,天津市,用户191,13842686017,天津市区测试路114号,0,,,微信支付,申通快递,YT83152283762,否,0,家居生活,否
2605000229,2026-05-14 15:20:44,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,4,37.88,151.52,151.52,18.24,133.28,已付款,辽宁省,辽宁省,用户817,13819683766,辽宁省区测试路106号,0,,,花呗分期,中通快递,YT34337695279,否,0,家居生活,否
2605000389,2026-05-14 19:01:10,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,2,13.32,26.64,26.64,3.47,23.17,已发货,云南省,云南省,用户407,13835444894,云南省区测试路191号,0,,,微信支付,圆通速递,YT38503342015,否,0,数码电器,否
2605000042,2026-05-15 01:20:31,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,1,100.11,100.11,100.11,13.99,86.12,已签收,安徽省,合肥,用户758,13828196561,合肥区测试路65号,0,,,微信支付,韵达快递,YT32103241729,否,0,家居生活,是
2605000134,2026-05-15 03:01:20,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,3,87.23,261.69,261.69,72.19,189.50,已发货,北京市,北京市,用户262,13851746731,北京市区测试路33号,0,,,支付宝,韵达快递,YT39416888314,否,0,服饰内衣,否
2605000256,2026-05-15 05:33:38,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,3,47.49,142.47,142.47,41.42,101.05,已退款,江苏省,南京,用户284,13865347001,南京区测试路279号,60.65,七天无理由退货,退款成功,微信支付,韵达快递,YT80774847568,否,0,家居生活,否
2605000177,2026-05-15 07:20:34,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,2,58.03,116.06,116.06,19.25,96.81,已签收,重庆市,重庆市,用户395,13819906984,重庆市区测试路105号,0,,,微信支付,顺丰速运,YT13784379389,否,0,母婴玩具,否
2605000204,2026-05-15 07:31:35,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,4,44.60,178.40,178.40,21.72,156.68,已发货,湖北省,武汉,用户958,13827812564,武汉区测试路271号,0,,,微信支付,圆通速递,YT36920810189,否,0,家居生活,否
2605000198,2026-05-15 08:39:02,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,1,252.17,252.17,252.17,11.39,240.78,已完成,辽宁省,辽宁省,用户556,13832531454,辽宁省区测试路93号,0,,,花呗分期,韵达快递,YT51656090195,是,0,数码电器,否
2605000202,2026-05-15 12:59:37,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,5,10.38,51.90,51.90,1.10,50.80,已签收,江西省,江西省,用户33,13896312181,江西省区测试路235号,0,,,花呗分期,韵达快递,YT80834267688,否,0,数码电器,否
2605000381,2026-05-15 13:37:54,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,1,94.02,94.02,94.02,0.53,93.49,已付款,安徽省,合肥,用户456,13851087267,合肥区测试路272号,0,,,花呗分期,极兔速递,YT78756222749,否,0,家居生活,否
2605000249,2026-05-15 16:12:59,PD00008,桌面手机支架可折叠,SKU017,SP00008,基础款-黑色,1,18.27,18.27,18.27,4.49,13.78,待发货,陕西省,陕西省,用户450,13836071315,陕西省区测试路172号,0,,,微信支付,韵达快递,YT67215477035,是,0,数码电器,否
2605000108,2026-05-15 18:58:05,PD00008,桌面手机支架可折叠,SKU018,SP00008,升级款-银色,3,30.90,92.70,92.70,20.32,72.38,已付款,浙江省,杭州,用户333,13892970195,杭州区测试路284号,0,,,花呗分期,顺丰速运,YT67353328421,否,0,数码电器,否
2605000331,2026-05-15 20:39:10,PD00001,夏季冰丝凉席三件套,SKU003,SP00001,1.5m床-蓝色,5,98.16,490.80,490.80,119.06,371.74,待发货,陕西省,陕西省,用户923,13850095824,陕西省区测试路73号,0,,,花呗分期,韵达快递,YT62328654847,否,0,家居生活,否
2605000420,2026-05-15 20:58:17,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,5,51.16,255.80,255.80,15.74,240.06,已退款,辽宁省,辽宁省,用户174,13875275095,辽宁省区测试路45号,188.21,质量问题,退款成功,花呗分期,顺丰速运,YT60262425813,否,0,家居生活,是
2605000209,2026-05-15 22:45:33,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,2,83.41,166.82,166.82,44.79,122.03,已完成,陕西省,陕西省,用户17,13885851319,陕西省区测试路72号,0,,,支付宝,顺丰速运,YT22554226997,是,0,服饰内衣,否
2605000337,2026-05-16 02:19:04,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,4,99.10,396.40,396.40,17.24,379.16,已完成,陕西省,陕西省,用户9,13834680899,陕西省区测试路295号,0,,,花呗分期,极兔速递,YT32086387263,否,0,家居生活,否
2605000192,2026-05-16 06:41:35,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,5,99.69,498.45,498.45,141.91,356.54,已签收,云南省,云南省,用户690,13836768772,云南省区测试路133号,0,,,花呗分期,申通快递,YT82254942916,否,0,家居生活,否
2605000421,2026-05-16 06:43:19,PD00007,有机红枣夹核桃500g,SKU015,SP00007,500g袋装,2,39.73,79.46,79.46,12.59,66.87,待发货,安徽省,合肥,用户225,13887297537,合肥区测试路233号,0,,,花呗分期,申通快递,YT85637531080,否,0,食品生鲜,否
2605000200,2026-05-16 07:32:51,PD00004,不锈钢保温杯大容量,SKU009,SP00004,800ml-银色,5,75.33,376.65,376.65,26.21,350.44,已付款,山东省,青岛,用户409,13872120400,青岛区测试路219号,0,,,花呗分期,中通快递,YT39546363449,否,0,家居生活,否
2605000252,2026-05-16 09:36:05,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,5,27.69,138.45,138.45,12.79,125.66,待发货,辽宁省,辽宁省,用户69,13855859739,辽宁省区测试路93号,56.28,不喜欢/效果不好,退款成功,支付宝,申通快递,YT77965662750,否,0,家居生活,否
2605000153,2026-05-16 12:02:47,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,2,90.76,181.52,181.52,12.71,168.81,已退款,山东省,青岛,用户369,13838375226,青岛区测试路125号,164.45,不喜欢/效果不好,退款成功,花呗分期,申通快递,YT81140258036,否,0,母婴玩具,否
2605000338,2026-05-16 12:49:25,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,1,67.53,67.53,67.53,14.62,52.91,已签收,河北省,河北省,用户259,13837260431,河北省区测试路140号,0,,,微信支付,圆通速递,YT69792358360,否,0,母婴玩具,否
2605000106,2026-05-16 16:35:52,PD00003,儿童益智积木拼装玩具,SKU007,SP00003,大颗粒200粒,5,93.98,469.90,469.90,136.43,333.47,已签收,广东省,广州,用户535,13873656285,广州区测试路8号,219.03,收到商品破损,退款成功,支付宝,申通快递,YT90479008621,否,0,母婴玩具,否
2605000102,2026-05-16 21:23:55,PD00002,无线蓝牙耳机Pro版,SKU004,SP00002,黑色标准版,5,135.62,678.10,678.10,86.61,591.49,已签收,河南省,郑州,用户823,13853077631,郑州区测试路108号,0,,,花呗分期,中通快递,YT85090138921,否,0,数码电器,否
2605000148,2026-05-17 00:03:04,PD00002,无线蓝牙耳机Pro版,SKU005,SP00002,白色降噪版,1,182.87,182.87,182.87,51.97,130.90,已付款,上海市,上海市,用户310,13842361259,上海市区测试路155号,0,,,支付宝,极兔速递,YT33960045738,否,0,数码电器,是
2605000212,2026-05-17 03:54:41,PD00005,男士运动休闲鞋透气款,SKU012,SP00005,41码-白色,1,66.31,66.31,66.31,19.47,46.84,已退款,河北省,河北省,用户800,13845199949,河北省区测试路195号,38.54,质量问题,退款成功,微信支付,韵达快递,YT60703393124,否,0,运动户外,否
2605000026,2026-05-17 04:51:08,PD00006,女士防晒衣轻薄透气,SKU014,SP00006,L码-粉色,2,46.51,93.02,93.02,3.35,89.67,已发货,广东省,广州,用户332,13820252469,广州区测试路257号,0,,,支付宝,极兔速递,YT50320636989,否,0,服饰内衣,否
2605000298,2026-05-17 04:59:40,PD00006,女士防晒衣轻薄透气,SKU013,SP00006,M码-浅蓝,1,60.44,60.44,60.44,4.23,56.21,已付款,河北省,河北省,用户88,13833308299,河北省区测试路43号,0,,,微信支付,顺丰速运,YT79205256146,否,0,服饰内衣,是
2605000326,2026-05-17 05:14:23,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,1,106.03,106.03,106.03,15.66,90.37,已退款,上海市,上海市,用户198,13881992781,上海市区测试路224号,49.91,发错货/漏发,退款成功,支付宝,申通快递,YT55043509332,否,0,家居生活,否
2605000318,2026-05-17 08:19:15,PD00004,不锈钢保温杯大容量,SKU008,SP00004,500ml-黑色,3,34.78,104.34,104.34,30.14,74.20,已发货,江苏省,南京,用户992,13848564091,南京区测试路32号,0,,,支付宝,中通快递,YT38844369931,否,0,家居生活,否
2605000319,2026-05-17 12:12:39,PD00007,有机红枣夹核桃500g,SKU016,SP00007,1000g礼盒,3,33.84,101.52,101.52,15.44,86.08,已签收,安徽省,合肥,用户632,13860154771,合肥区测试路172号,0,,,支付宝,韵达快递,YT85558205239,否,0,食品生鲜,否
2605000443,2026-05-17 21:14:43,PD00001,夏季冰丝凉席三件套,SKU001,SP00001,1.5m床-灰色,5,65.20,326.00,326.00,58.82,267.18,已发货,天津市,天津市,用户737,13859217790,天津市区测试路57号,0,,,花呗分期,韵达快递,YT94002444524,否,0,家居生活,否
2605000144,2026-05-18 02:47:39,PD00005,男士运动休闲鞋透气款,SKU011,SP00005,40码-黑色,2,105.85,211.70,211.70,56.50,155.20,已完成,浙江省,杭州,用户592,13867630636,杭州区测试路213号,60.86,七天无理由退货,退款成功,花呗分期,极兔速递,YT72353136213,否,0,运动户外,否
2605000439,2026-05-18 06:28:33,PD00001,夏季冰丝凉席三件套,SKU002,SP00001,1.8m床-灰色,2,103.97,207.94,207.94,31.61,176.33,已退款,辽宁省,辽宁省,用户652,13898817337,辽宁省区测试路263号,151.41,质量问题,退款成功,微信支付,顺丰速运,YT34652127557,否,0,家居生活,否
2605000086,2026-05-18 07:46:12,PD00003,儿童益智积木拼装玩具,SKU006,SP00003,大颗粒100粒,3,51.18,153.54,153.54,24.21,129.33,待发货,山东省,青岛,用户636,13821541434,青岛区测试路252号,0,,,支付宝,韵达快递,YT41317573158,是,0,母婴玩具,否
